file,source_row,source,date,token_count,file_sha256,normalised_sha256
file_41.py,2974,Project_CodeNet,2019,168,abb631f238a19a5bdbbd38c73d280a42f2184a149a422fdea5a7be3443102a62,54b69426ee15c1d9269b8ab74471a9a3e5934f517eb0a09ee7684d7387a1feb2
file_42.py,2984,Project_CodeNet,2020,184,4e3310663cffeb1bb68f8dc1aabe73c9f37e026e89826d7ff10b8544396b498d,280eb08c0070f276eb4557f4f200edf512c5a3f41324e8ee0d7f28ff0dc077f7
file_43.py,2993,Project_CodeNet,2019,94,5136a7885479fed95ae2ec7192015c2d8c091a365fbb7b96bf61cb214f410443,38170eec9dfdde7bf8b52f11488e15e72c52e4b035d7f8bd36ee9badfc9543f1
file_44.py,3012,Project_CodeNet,2019,141,13733debabe7d4b172b41abb4f3799c85a17b05087d112d745436544ce012753,dd569df0a6f715dd17ca6043191518af15efcc066860fb73920b1a34d892b8a1
file_45.py,3019,Project_CodeNet,2019,148,bea49e77eb64dc0ea840b51591c67a1405b395fced4dcd3b61ee2f3ce3ecccab,095950e7644bf25b4a3ae1a99a60d0f46c8effb479640bf5039cceeec573b2e4
file_46.py,3020,Project_CodeNet,2019,155,a5098020c30499493ed07b9b5fd22573bfd33888d6fb2934fea54bb11e2e68d3,fe67a580917cffdadd45aec731cb6a185d9e15bde0ec492c9eec781bfbff4690
file_47.py,3022,Project_CodeNet,2019,197,20be40ee8da2026f00e580239b834972e5157d9123d075c19a09cfdeaba28cf0,794bec4baadd8132cc9855cd094be5d0fe68b2648579aacdae9abbc4e66cf299
file_48.py,3026,Project_CodeNet,2020,90,8f532f6e1b6e70d7458b7bcc7079e5c0f8a8a983df694ab5f14114f95359a1e4,b35b414039d35391664fb6723b8efd82c2948cbcb10119931063357b019af358
file_49.py,3029,Project_CodeNet,2020,140,f3150d0729f50eddbab46cdf922b7c08c6a6de99d7017ad57b318d7594b88f08,2f849143a19cb1e8f00f6a4c1b8116d9be86692f114ea63e0b93157f246f7478
file_50.py,3036,Project_CodeNet,2019,109,7de912f0f95a938f2525a54e47769c88d79c9ac5d2e93af368b4ab9400cf23cf,fd2a701be2d54fcf8718073615318f9bc62c0fe9f476fa5f5ca50abe50f5d113
file_51.py,3070,Project_CodeNet,2020,107,21b4f3c49a8126aca4f981c6d7cb068d4694407579a30949b33c04fc19f787d2,b352da7249f22683779343cf150c20bd2f8e4fe8bf96cdadfd9b6ae670f17192
file_52.py,3079,Project_CodeNet,2019,115,331e8f8066022d2fc41ef53ecf47c3f2541b0d382c5cf6992992e477374e8e65,2b36263773a4aec23447cb947dfba96c873ee485596cbdcde212410decb454db
file_53.py,3084,Project_CodeNet,2020,110,bf4a587dedb8df52454f34568081666b4a21bba268e546e72a1ecf9b7ea6e06d,28b53b6308f939d029ff9eed0cd8ba75968ccb06252c571bf97141e52fed919b
file_54.py,3085,Project_CodeNet,2019,117,292e856657109e105ea9ff56f45c19fa4f8ea8e871fed4853bd4e03460fb6680,73b142c2ceb266a69e98343ae05025360dba5b26707365694014fe9aa3d05173
file_55.py,3091,Project_CodeNet,2019,144,fe09dafdcb863268c69f31f6eb62a0ef3404f4154cb67bfc58223dcb6d9568ac,b209d326532e3cda2ff604154f8d94484b6eeb3194c3e8545f943540eae537a1
file_56.py,3096,Project_CodeNet,2019,190,6457393d3f3789080bd081128324f14c663e877c60e6a10ced88262da3f2f1c9,0ac4ace5b1a9ee9710da5004226e62a745c2ce83e030e90836da219c1be13d51
file_57.py,3098,Project_CodeNet,2019,254,fcc45ad592a48e3eb8c1440ec50b9495f258ea33a89b907de63b658288e4901f,aba0466e1c37c40ad8384b87d9f7c1d1dbcd3d23d567ec755c4a8b85dd4d276a
file_58.py,3119,Project_CodeNet,2020,106,9ffc1f06f634d9a9f525053fd5bab86fadea3a1b9cecdff6bbfbc4b2051712d9,1896a89f808c13db1be2f303bd66016de662945e26e101bb1aeb324fda7cb631
file_59.py,3124,Project_CodeNet,2020,181,29775e5060e61b0758f1adbf282203108556a824758fab47455ae8c2e55921e0,aed393c5a9590b8f0f8759650e399db68e24d536d6fbd6b0568b10acabedca70
file_60.py,3134,Project_CodeNet,2019,79,67952d9415a579687354922775e2be0e2fefebaf7e7649b773fc7deba9f8777e,4673180f24768f2ae7e118ca257afa63c3ac4001c5d0e81a9bf1353784a00e9d
file_61.py,3149,Project_CodeNet,2019,109,ad6f187d9512a7b841d34481fb062f12cf8446b4c1e3d5a8ffb4b5b099cc5bd9,648f261823c8c1afd98775bf8415475a6a073b8edb700625b9ad1f0218dbddf6
file_62.py,3166,Project_CodeNet,2020,80,a43f0cedec375cdd99e30df61c7a7ed78946d8a2afbdaedcc63a27bfdb396e02,2f1d746ae3a10b7dcd6b3a512d13bd7b238730febd68992d651df3c13acc923e
file_63.py,3177,Project_CodeNet,2019,159,6fb556602e35c660c80fe559d7217049697579ddfca07d38aeb79ce0b6fd113a,cc818c87bd84c66c4272fe58f496deccb42c74e03295592a8c7234cf2413203c
file_64.py,3179,Project_CodeNet,2019,92,8e0ac27232512e15b90433df1fea9d9a79294a8e2fae64108d70353d6df5a7c7,3e8af0cf81572c0b5ce0f3b0d658067ac4db05e702bd760ab7d680897a9944f3
file_65.py,3182,Project_CodeNet,2020,816,87f8fa876db0b8f8f7e6a6bc8b69532cbbfea5a5e281696d266245299317b8ae,e939726777fcc7e345844fde52d1dd7d554919fdd74858fca8b8e31ddb43934a
file_66.py,3192,Project_CodeNet,2019,85,d16b937bf188b661d546e9bf72fed963de34df135077b570eb203226ff809141,f560be9fd18e66f538eb4524f80b9a232a0cf5a47067b0cc5eb9f3055dce4483
file_67.py,3198,Project_CodeNet,2020,108,869cc83b71064d9a9aaa62211af699a2970eb31e64b8d0864e0b67312d9010ac,365b75670695a55e5af502c48f37d43a96d8ae5d038d9184c35fe5b8960f26c5
file_68.py,3202,Project_CodeNet,2019,303,7c5633d9462e8bc3e377066cf840d720e1c35347ac83599d3143da19f9e12aa4,b05c943b86b9bf7446f9e9c6cf59a14c27c55924a25c8b92b3df4e47cedd7433
file_69.py,3216,Project_CodeNet,2020,111,5493cf244ea5049866ae4449b6fba43210bad99cb6d45d0d0f16e917df08eff3,e4c6c3ed68ebffc6360e92e12f3f61db3c9d90065a984e2c0e5f78ce82aaf4d5
file_70.py,3226,Project_CodeNet,2020,120,afa90217a57f897e1df73f76583fe106a5df1329258bab1ca3dce7238fdc3f4b,442e982bc2571bfb5796d59a38a6199e1e22bd28db54053b18c8aa3ce7c2cd77
file_71.py,3227,Project_CodeNet,2020,90,7cbfe9c7808252d0a2551b385d94a96315b19e14f714bbb4935864bd2eafa3c3,12b37fe06a8b3e8a04864d4edc6fb8e2e88734bc21842b25bce5df254baf3677
file_72.py,3230,Project_CodeNet,2020,102,0b8f73e98bf779afd4fe2a860da3aeaacc50a5124eb5e71f021f475961320ac0,59e32f4de54f1155da8457107dadc2e5c07aa3b95eb6e5f9f18b90eb1fb2aaaf
file_73.py,3233,Project_CodeNet,2020,279,b1ec43524e5672f9a413fcd424e7b83191a053350f365699d4d6cd6fabecc8d4,2d5b700e0ffb86f4ef6fd38d57f87c1b0a4812ec47284f34c239026d0f33f08b
file_74.py,3240,Project_CodeNet,2019,95,f9bad39120497e60baacae5aee42e6740a3040edf0d8c08f41151215c512491c,d747708cfff6037fbe1b893136608452bf4e20c012d9098703148be7b140969c
file_75.py,3242,Project_CodeNet,2020,132,8a0a31ac87a70a09a1f7393ec7095c80022830ad3c1c50787022a1264289c627,425f4ca7e8a4b5a021013a64d4905bd15388ddf95411a2186afa300fc0270f60
file_76.py,3261,Project_CodeNet,2020,392,164382c51f32fe7a2ced8baf0f86cd24952eab1013d2cf8b90a2cfe413ef9a9b,e7c363031f1c7e9cd11e096344f91f1fb001cf5c806a67cf9b0bece2f5f6919d
file_77.py,3262,Project_CodeNet,2020,92,65d77526dd06d6096bd5c098101b3fae82bd314aa561e1d20fde672f43419df5,aa10d9b33d7dc316ee5c638714703b025e146709b8ddfcc1420a2bab07042c01
file_78.py,3265,Project_CodeNet,2020,115,f29d7c2a003d5189f37f2c3b959b6fa8aa6826543612fa5481aab96624bccbd4,da35f063d4c9ddc737f9a8a804a94581b2454cab72c0c58c1de3eb893458561e
file_79.py,3273,Project_CodeNet,2020,164,1d6ccafb660ab7a69951034bc2c566425589dc91887d4d87363fe23c98c2ff49,1e8119e0525be0ee9681a5580c516d0f32555f100306e621dc1acd2dade870fe
file_80.py,3275,Project_CodeNet,2019,93,22ad1f55b99db0f864d0b7f21e4c2583286e502b1e9829a6b44b1cb4315d8d74,b9db0d8e304f5331acd401ff793ca2eb9991d4008b06e098be155b35a35d45a1
file_81.py,3279,Project_CodeNet,2020,104,c57e207509fe625d55ce12a2854b112c20228e218423b0a98f04c2eb6dcc234e,f7b0153f17a1bd6e4e5fa3c3e0c6d86003fffea0b581f902c18dc2b241b03838
file_82.py,3281,Project_CodeNet,2020,181,486eec75f07e8ee700f51cb54a91b118693dc138451d6e6ca4dee37678e4ff90,e205785d0804f3b60f69d7e74a2833c88473b145e2075fefaacf511a87d5fbd4
file_83.py,3288,Project_CodeNet,2020,99,867624c2d7bfa37446a7555bfd2a60b45287ee8847aab46d5963dc1eea1fd969,d10555d1515c501dcf05827718c941e58063d38f8ebcb67050b749ecc0d4ce27
file_84.py,3289,Project_CodeNet,2020,106,d9c22f04620e3709bac4bb52458959d39a3ac1ff4fe049beac1c79dc1f3f1db9,2d6ef5bf26e2c5dede01515a238bb97092f761f202f96a30f4ea58faa4f1acfd
file_85.py,3328,Project_CodeNet,2019,90,86d4f9086921f5b12cfe7a0abf9927fb714e902a9cc7edbbb8d0b87fec705724,036e51118f078d3c16ea5bbfd91497cb65b255aa4b5c846c3cef0dff76cce311
file_86.py,3330,Project_CodeNet,2019,125,28f72bf33d6aecc732a1d16021a33b983423e4e193ce0689261522d4abffce1b,66c2a8fefae40b8d68e84c136684d0187b854a446245bfd9c9b1162d53cffba3
file_87.py,3335,Project_CodeNet,2019,122,1b175894ba31e1b278d4291d2a2560013b6272a4404b49a785b270d997c21efb,cdfde9b7dababdb56dc08da5e47dd72bcfb5141679931ebe999551d8675c98b0
file_88.py,3336,Project_CodeNet,2019,91,7cc0875b7096dec0d557feae5cb2e89d1e6fc701b1c4017f46d7a59bc846b3e3,130e29caa86d8634d855d1ace2175196bf8247fc2f71b016b448eeda488875c3
file_89.py,3337,Project_CodeNet,2020,119,731ea1a46e50abb2a9f0f851e8fef6e5ef0653dc20f986bfb2988b7d580b3ea0,9bd12fe57e56774f8e67389136edece4981502694917208e4c99ac3e63ae5a17
file_90.py,3346,Project_CodeNet,2019,108,9355997e1326e19265b2047d6a043d216630a6b23b36712125bb177cb0270fd2,a80b9b25b1a3a706a02146b24d01933b4728263855738a04ab491eaef4d81ec3
file_91.py,3358,Project_CodeNet,2019,105,9deaf4afd32221655219eff8df6616c0fe50131f849fd9d1d0b9afb6483d7d5a,438e934adcc572d35d30d7730d18c13f48e083b372ab4b924ac18d477fa987c1
file_92.py,3361,Project_CodeNet,2020,136,59b58064184abd73cb90f6e1da1ce762802c8b8a7c45cb33ca5f47357165097f,fff688ce967d881d40700e17facfd2931bd8d9da2d7f7093d54eb2dbee629072
file_93.py,3363,Project_CodeNet,2019,133,2385ed030e197ed5f041e2030e6f78c58dace25396789488500dc50246e3876f,59a6ef9dc23a4549dabd790c49dbf6c7aad5789b4ce1661fd32820be4c7b6e5f
file_94.py,3377,Project_CodeNet,2019,107,222718f5c5742bd0c5f8042662d9d80c6d2871e70de073066ebb62320f3601a2,d93ade92dca916ce5f924f53ecd7003e09efd316a6cc6849c4af63b9cf82ea50
file_95.py,3398,Project_CodeNet,2020,141,cb406596c4f57b7819f674f9a65c204e6a03174ea781a7a38f4cd46928864cd2,3afe8a2a7a871c50921036520fc29d7103f310f22e488af1467fc764153cd7a3
file_96.py,3400,Project_CodeNet,2019,191,67aa54dfd52d490650dc0bcaa46596cd70221e1b94d0722292a8c7ee5b31edab,316d802e17ce76994f90ae1bcc4bc49aca79549f01fe47921a82932f8daf0a91
file_97.py,3425,Project_CodeNet,2019,104,b7f5919fc4dd16c69499ba8f8fdece11b94a108751d9ba1907dcabc15d87a123,a3ab14dee6332c30307697a6fae3a04fe35e88312a8275a75c74e620c3ac8b9f
file_98.py,3430,Project_CodeNet,2020,312,9d0e462da1c1aab14881a4510f113e4e1edd27b93bdf54c40665661bf85fd2e2,e6fadfb99caa0a5118525bbce0381762162518f37797315433818562477877aa
file_99.py,3442,Project_CodeNet,2019,111,7dcfb731a2e6480140f061b17676f2b73e9a54daff535e7e26b9c20a4dbb659c,33c53ca06833cf8c37874b3fe02926a799f8cb46168e348d94c0a4bdad0cd259
file_100.py,3443,Project_CodeNet,2019,460,e33677e5e07ee4515d702ff737eec8679d6220d9355986040f625be85565eced,c3834d0a2a36ddc40f956b006b5c9abe2b6e3d80f798fda97670a4dd6cc77d66
file_101.py,3457,Project_CodeNet,2020,105,14fbb0eacce667556af0b37c886b444a488b2de8fd5c1184dcfb4cc792ec8b45,0d83d6570174bb454c2332447a74bc50ce0bbcbc8a43b7407640afd32fd897ca
file_102.py,3465,Project_CodeNet,2020,102,959d1c43af4973f6eda8c5cea27520cde08a4bfb68fbd695a9560cc8a631a24b,692958f68ec0a6f22b9b96b90c7e4f3dc4a31a3ba7cb89ef37a5d0cd77783783
file_103.py,3467,Project_CodeNet,2020,103,088650a198c6b5d0b3202fa75ac8655297b4290f771b342816e6f97558c50f57,6e114ac2f593b2e97f89a9d049984417f9a5e1fda35d8a4effc2896156361391
file_104.py,3471,Project_CodeNet,2019,169,d809b6d73a33f0a435bd3ccb4611f4e69d9a6ed1672d9a0780d0a6068818cf32,7487b542c409c230480239fe646b6ee63106beb83e6f486b6432fa7217712709
file_105.py,3474,Project_CodeNet,2019,130,834130ec1b83a9933089a76346c7ee0a4e4695d2c5b665fd173ed8d7f00f03b8,9dc00034ee3be85028453f298310dd7e9ef8f26c24339020ce915587a5c4883c
file_106.py,3477,Project_CodeNet,2019,299,cc92143289e1d053182d3aeccf01252bd4d623acff9df1453159ca56ab5c4dd4,42d44467067126f8f3086472012af7a0f277afbb9cf8f6bd913f85b36798118d
file_107.py,3482,Project_CodeNet,2019,105,570efd1edd1530d3ee58f2a207a4d56b58f244c9f535b5fd02e248adf6c656c2,e65a47c480e6e9a5dff0a43e866d98a64d2424de40fc645b9ed604a617b90eec
file_108.py,3485,Project_CodeNet,2020,125,ad8ccc3f927648314afb4b851e3e07d23a85bfc7136cd4ffdcae62666797ea8c,a92ec00f53c1de1bed0291b34c5747b0c7eefa8610f5093e949e00b1ff9de609
file_109.py,3487,Project_CodeNet,2020,217,370d94fd9d08f927e74925ecc62e06773c0bf4231788e3d341a6a5c38d60859f,5c611e0c793a7a3bb6c1adce0d3250f55b9d2e3de5be33ff70b579ee2dcbb9ce
file_110.py,3488,Project_CodeNet,2020,284,0207f9192d6a797ba2b4ddf11141a053f8058f136755ab1d8e34df641fac5ba2,8d9de036be9b9d088c18ed6ad9c173dc96f87cbf56d6f94c3718627d9c7e50be
file_111.py,3537,Project_CodeNet,2019,115,6f794ee305708be2f303a3d8b5bcbb761b30671bff8f30c13ca2c3f9875c8393,43a3298c3a4d6adb41fe8a9c1e1f5099aadfc2ad60382eee20391299c21803da
file_112.py,3559,Project_CodeNet,2020,79,ed3bd454004d3347d06f22b5aa2d77b5f2683a11ba2bb3cd8dfd9f25c7616a6b,c1597f27f9d28f8420f13d85302cdfe7a7c8268e1a89d7a4b4b1da03c176933f
file_113.py,3560,Project_CodeNet,2019,168,e8bc45b8d3ef80e894c72f39e1e2ca3afa23afc9186ab1bf7cd11123d39b1353,46086771fc14f750d53bd6e80404a1a8e515451719af022266682e9ac65f69d1
file_114.py,3566,Project_CodeNet,2019,128,79001a9b8e0f0636c459d1e68c802edee9629d46f5f38d6bc5019f61baa336a8,105fbb5ecf04f878af38ed0165ece84f8147a8f4339d7aef317b3d3a44e8fb17
file_115.py,3581,Project_CodeNet,2019,99,086e4919bb57b420b4267ce16ab0804261b3322a527445c54494cb722609a5db,ddb5f8ac572a7ff5968684a111009b7eafb072950fd1c0fdebb7d3c2d1cd1895
file_116.py,3590,Project_CodeNet,2019,175,c9a6a7a8e4f69a43cdebe0445332881dee5e6939ff24c77bf6fa1cd16c9ebb4e,29951e5b39bd2f914bc76ec9abdf1605b18c5faa81967f84e17d3d2c28f6d0a2
file_117.py,3597,Project_CodeNet,2019,158,f3e67e56e76174c7a04b2f80e50ef88cbfe38e15127058b599da6cbad36472a5,9224423ea0d080cce1974a2c183fd70bb91569b4967457e7482679ffb6532d40
file_118.py,3600,Project_CodeNet,2020,119,22a4d380312c27664bb8267ffebeb8e56193cd25e74355da26dbe09df10785c3,b57641f03375e54afd6e424cafb62333aee69f1e8a4678dfe60d5b7ec999935c
file_119.py,3602,Project_CodeNet,2019,125,ed8ff46bd0ad06fa97a81d5d5238606fe0ddb01301083aa0cf9e9a449fb90986,ee727776551add1e6a2e5dffd610a9363679c81c928a2c26f4e26d7b2ee31979
file_120.py,3603,Project_CodeNet,2020,117,8c69d2318e906bb69f4b00377a06e295522a67311221ffeeb165b274265fb23f,6f5ac4e39b5bd88f2dad3754cd48b974fc86b94da0eb35bc118d94fbf4f5788f
file_121.py,3608,Project_CodeNet,2019,125,829ce685ddc96b9e5d067352d58920de41c1ec7c2263ac9ffdf840b7170cfee9,b7584d9cdccfbb1c3c4f8db9a5f9ff146f647e8eee0d69a7a9592c7c5539a049
file_122.py,3611,Project_CodeNet,2019,114,a0f47cf880bfbb8c884e1a88a9f1c22104f7dadd2f48ebaf29466aa9132ecf8f,785c9ce461d77df44398523adebb9963287e97ea4e0a1beadb17cb55b015708e
file_123.py,3619,Project_CodeNet,2020,441,82770883afa2e59d6b611ff54b6e0c6bf6b80c232145f2c923a4139dee5a4bf2,0fefce41db575fa7a9421b3868047c31a4c31b6c19d0f5b4a54c450b4a718c48
file_124.py,3624,Project_CodeNet,2019,166,af6be2ebc5ea7d0b3651b2eafac7b389eb9acbefe531a2176788baf8cf9e8c9e,5883829b2a25bf5bca9bd84e7bc61c0fba8d160397ae012bbb881313fb418dc1
file_125.py,3632,Project_CodeNet,2019,117,460a169222a6b26083aeb7782f36798d743a27d847cf7ce6bb53a71a646d9ed4,4856f6f5823851e6972c6965d6fe811ff28ccad9cdaecc1008f6d57b17383f83
file_126.py,3635,Project_CodeNet,2020,264,392dd7f0c9e3a5a4e4ba32c80b147b57764390b73d893321ff97089fe301fe81,336fc8817fc0f486ce0c6ca4d88b2804114dc0116bc95472a65bc923b0d9fff4
file_127.py,3652,Project_CodeNet,2019,197,72bc3e508a6d88ca5ef214e85ed4083a23dfab703127be654dafb58b5ae4d772,a9f5cac3bb8adcfa35c09c703831c045663701caf0b2b8f908ee5848c0dd1db6
file_128.py,3665,Project_CodeNet,2020,92,2c41d9d0d04a5d188eae4b4e9e3f166a725dd9a886f15d8294299e9e5c5ce313,9d1155d45c8c38d42194f220284cfc73514829911e78b8d270d5117f04f6e978
